time,replicate,AO,LP,LB
75.25,A4,0,0,0.637
75.5,A4,0,0,0.638
75.75,A4,0,0,0.638
76,A4,0,0,0.639
76.25,A4,0,0,0.639
76.5,A4,0,0,0.64
76.75,A4,0,0,0.64
77,A4,0,0,0.64
77.25,A4,0,0,0.64
77.5,A4,0,0,0.641
77.75,A4,0,0,0.641
78,A4,0,0,0.642
78.25,A4,0,0,0.642
78.5,A4,0,0,0.643
78.75,A4,0,0,0.643
79,A4,0,0,0.643
79.25,A4,0,0,0.644
79.5,A4,0,0,0.644
79.75,A4,0,0,0.644
80,A4,0,0,0.645
80.25,A4,0,0,0.645
80.5,A4,0,0,0.645
80.75,A4,0,0,0.645
81,A4,0,0,0.646
81.25,A4,0,0,0.646
81.5,A4,0,0,0.646
81.75,A4,0,0,0.647
82,A4,0,0,0.647
82.25,A4,0,0,0.648
82.5,A4,0,0,0.648
82.75,A4,0,0,0.648
83,A4,0,0,0.648
83.25,A4,0,0,0.649
83.5,A4,0,0,0.649
83.75,A4,0,0,0.649
84,A4,0,0,0.65
84.25,A4,0,0,0.65
84.5,A4,0,0,0.651
84.75,A4,0,0,0.651
85,A4,0,0,0.651
85.25,A4,0,0,0.651
85.5,A4,0,0,0.652
85.75,A4,0,0,0.652
86,A4,0,0,0.652
86.25,A4,0,0,0.653
86.5,A4,0,0,0.652
86.75,A4,0,0,0.653
87,A4,0,0,0.654
87.25,A4,0,0,0.653
87.5,A4,0,0,0.653
87.75,A4,0,0,0.654
88,A4,0,0,0.654
88.25,A4,0,0,0.654
88.5,A4,0,0,0.654
88.75,A4,0,0,0.655
89,A4,0,0,0.655
89.25,A4,0,0,0.655
89.5,A4,0,0,0.655
89.75,A4,0,0,0.655
90,A4,0,0,0.656
90.25,A4,0,0,0.656
90.5,A4,0,0,0.656
90.75,A4,0,0,0.656
91,A4,0,0,0.656
91.25,A4,0,0,0.657
91.5,A4,0,0,0.657
91.75,A4,0,0,0.657
92,A4,0,0,0.657
92.25,A4,0,0,0.657
92.5,A4,0,0,0.657
92.75,A4,0,0,0.658
93,A4,0,0,0.658
93.25,A4,0,0,0.658
93.5,A4,0,0,0.658
93.75,A4,0,0,0.658
94,A4,0,0,0.659
94.25,A4,0,0,0.658
94.5,A4,0,0,0.659
94.75,A4,0,0,0.659
95,A4,0,0,0.659
95.25,A4,0,0,0.658
95.5,A4,0,0,0.659
95.75,A4,0,0,0.659
96,A4,0,0,0.659
