"time","LP","LB"
87.25,1.8562197092084,1.1373182552504
87.5,1.8578352180937,1.1373182552504
87.75,1.86025848142165,1.1373182552504
88,1.8610662358643,1.1373182552504
88.25,1.8642972536349,1.1373182552504
88.5,1.86510500807754,1.1373182552504
88.75,1.86752827140549,1.1373182552504
89,1.86833602584814,1.1373182552504
89.25,1.86995153473344,1.1373182552504
89.5,1.87318255250404,1.1373182552504
89.75,1.87399030694669,1.1373182552504
90,1.87560581583199,1.1373182552504
90.25,1.87802907915994,1.13651050080775
90.5,1.87883683360259,1.13651050080775
90.75,1.88126009693053,1.1373182552504
91,1.88206785137318,1.13812600969305
91.25,1.88449111470113,1.1373182552504
91.5,1.88610662358643,1.1373182552504
91.75,1.88772213247173,1.13651050080775
92,1.88933764135703,1.13651050080775
92.25,1.89095315024233,1.13651050080775
92.5,1.89176090468498,1.13651050080775
92.75,1.89499192245557,1.13651050080775
93,1.89660743134087,1.13651050080775
93.25,1.89822294022617,1.13651050080775
93.5,1.89983844911147,1.13570274636511
93.75,1.90145395799677,1.13570274636511
94,1.90387722132472,1.13570274636511
94.25,1.90387722132472,1.13570274636511
94.5,1.90630048465267,1.13570274636511
94.75,1.90953150242326,1.13651050080775
95,1.90953150242326,1.13570274636511
95.25,1.91114701130856,1.13489499192246
95.5,1.91276252019386,1.13489499192246
95.75,1.91599353796446,1.13489499192246
96,1.91680129240711,1.13489499192246
